Project	GridKind	Owner	Property	EdmType	Prec	Scale	MaxLen	IsKey	Creatable	Updatable	Sortable	Nullable	Filterable	UnitProp	AbapField
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	BR_IsProducedInHouse	Edm.Boolean	0	0	0								BR_ISPRODUCEDINHOUSE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	BR_MaterialOrigin	Edm.String	0	0	1								BR_MATERIALORIGIN
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	BR_MaterialUsage	Edm.String	0	0	1								BR_MATERIALUSAGE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ConsumptionTaxCtrlCode	Edm.String	0	0	16								CONSUMPTIONTAXCTRLCODE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	CrossPlantConfigurableProduct	Edm.String	0	0	40								CROSSPLANTCONFIGURABLEPRODUCT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	Customer	Edm.String	0	0	10								CUSTOMER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressCityName	Edm.String	0	0	40								DELIVERYADDRESSCITYNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressCountry	Edm.String	0	0	3								DELIVERYADDRESSCOUNTRY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressDistrictName	Edm.String	0	0	40								DELIVERYADDRESSDISTRICTNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressFullName	Edm.String	0	0	80								DELIVERYADDRESSFULLNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressHouseNumber	Edm.String	0	0	10								DELIVERYADDRESSHOUSENUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressID	Edm.String	0	0	10								DELIVERYADDRESSID
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressName	Edm.String	0	0	40								DELIVERYADDRESSNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressName2	Edm.String	0	0	40								DELIVERYADDRESSNAME2
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressPostalCode	Edm.String	0	0	10								DELIVERYADDRESSPOSTALCODE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressRegion	Edm.String	0	0	3								DELIVERYADDRESSREGION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DeliveryAddressStreetName	Edm.String	0	0	60								DELIVERYADDRESSSTREETNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DiversionStatus	Edm.String	0	0	1								DIVERSIONSTATUS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DocumentCurrency	Edm.String	0	0	5								DOCUMENTCURRENCY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DownPaymentAmount	Edm.Decimal	12	3	0								DOWNPAYMENTAMOUNT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DownPaymentDueDate	Edm.DateTime	0	0	0								DOWNPAYMENTDUEDATE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DownPaymentPercentageOfTotAmt	Edm.Decimal	5	2	0								DOWNPAYMENTPERCENTAGEOFTOTAMT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	DownPaymentType	Edm.String	0	0	4								DOWNPAYMENTTYPE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	EarmarkedFunds	Edm.String	0	0	10								EARMARKEDFUNDS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	EarmarkedFundsDocument	Edm.String	0	0	10								EARMARKEDFUNDSDOCUMENT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	EarmarkedFundsDocumentItem	Edm.String	0	0	3								EARMARKEDFUNDSDOCUMENTITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	EarmarkedFundsItem	Edm.String	0	0	3								EARMARKEDFUNDSITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	EvaldRcptSettlmtIsAllowed	Edm.Boolean	0	0	0								EVALDRCPTSETTLMTISALLOWED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ExpectedOverallLimitAmount	Edm.Decimal	14	3	0								EXPECTEDOVERALLLIMITAMOUNT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	GoodsReceiptIsExpected	Edm.Boolean	0	0	0								GOODSRECEIPTISEXPECTED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	GoodsReceiptIsNonValuated	Edm.Boolean	0	0	0								GOODSRECEIPTISNONVALUATED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IncotermsClassification	Edm.String	0	0	3								INCOTERMSCLASSIFICATION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IncotermsLocation1	Edm.String	0	0	70								INCOTERMSLOCATION1
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IncotermsLocation2	Edm.String	0	0	70								INCOTERMSLOCATION2
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IncotermsTransferLocation	Edm.String	0	0	28								INCOTERMSTRANSFERLOCATION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	InternationalArticleNumber	Edm.String	0	0	18								INTERNATIONALARTICLENUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	InvoiceIsExpected	Edm.Boolean	0	0	0								INVOICEISEXPECTED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	InvoiceIsGoodsReceiptBased	Edm.Boolean	0	0	0								INVOICEISGOODSRECEIPTBASED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IsCompletelyDelivered	Edm.Boolean	0	0	0								ISCOMPLETELYDELIVERED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IsFinallyInvoiced	Edm.Boolean	0	0	0								ISFINALLYINVOICED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	IsReturnsItem	Edm.Boolean	0	0	0								ISRETURNSITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ItemHasValueAddedService	Edm.String	0	0	1								ITEMHASVALUEADDEDSERVICE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ItemNetWeight	Edm.Decimal	13	3	0								ITEMNETWEIGHT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ItemVolume	Edm.Decimal	13	3	0								ITEMVOLUME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ItemVolumeUnit	Edm.String	0	0	3								ITEMVOLUMEUNIT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ItemWeightUnit	Edm.String	0	0	3								ITEMWEIGHTUNIT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ManufacturerMaterial	Edm.String	0	0	40								MANUFACTURERMATERIAL
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	Material	Edm.String	0	0	40								MATERIAL
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	MaterialGroup	Edm.String	0	0	9								MATERIALGROUP
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	MultipleAcctAssgmtDistribution	Edm.String	0	0	1								MULTIPLEACCTASSGMTDISTRIBUTION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	NetPriceAmount	Edm.Decimal	12	3	0								NETPRICEAMOUNT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	NetPriceQuantity	Edm.Decimal	5	0	0								NETPRICEQUANTITY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	OrderPriceUnit	Edm.String	0	0	3								ORDERPRICEUNIT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	OrderPriceUnitToOrderUnitNmrtr	Edm.Decimal	5	0	0								ORDERPRICEUNITTOORDERUNITNMRTR
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	OrderQuantity	Edm.Decimal	13	3	0								ORDERQUANTITY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	OrdPriceUnitToOrderUnitDnmntr	Edm.Decimal	5	0	0								ORDPRICEUNITTOORDERUNITDNMNTR
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	OverallLimitAmount	Edm.Decimal	14	3	0								OVERALLLIMITAMOUNT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	OverdelivTolrtdLmtRatioInPct	Edm.Decimal	3	1	0								OVERDELIVTOLRTDLMTRATIOINPCT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PartialInvoiceDistribution	Edm.String	0	0	1								PARTIALINVOICEDISTRIBUTION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	Plant	Edm.String	0	0	4								PLANT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PriceIsToBePrinted	Edm.Boolean	0	0	0								PRICEISTOBEPRINTED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PricingDateControl	Edm.String	0	0	1								PRICINGDATECONTROL
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductCharacteristic1	Edm.String	0	0	18								PRODUCTCHARACTERISTIC1
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductCharacteristic2	Edm.String	0	0	18								PRODUCTCHARACTERISTIC2
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductCharacteristic3	Edm.String	0	0	18								PRODUCTCHARACTERISTIC3
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductCollection	Edm.String	0	0	10								PRODUCTCOLLECTION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductSeason	Edm.String	0	0	10								PRODUCTSEASON
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductSeasonYear	Edm.String	0	0	4								PRODUCTSEASONYEAR
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductTheme	Edm.String	0	0	10								PRODUCTTHEME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ProductType	Edm.String	0	0	2								PRODUCTTYPE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseContract	Edm.String	0	0	10								PURCHASECONTRACT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseContractItem	Edm.String	0	0	5								PURCHASECONTRACTITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseOrder	Edm.String	0	0	10	X	X						PURCHASEORDER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseOrderItem	Edm.String	0	0	5	X	X						PURCHASEORDERITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseOrderItemCategory	Edm.String	0	0	1								PURCHASEORDERITEMCATEGORY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseOrderItemText	Edm.String	0	0	40								PURCHASEORDERITEMTEXT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseOrderQuantityUnit	Edm.String	0	0	3								PURCHASEORDERQUANTITYUNIT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseOrderReferenceType	Edm.String	0	0	1								PURCHASEORDERREFERENCETYPE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseRequisition	Edm.String	0	0	10								PURCHASEREQUISITION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchaseRequisitionItem	Edm.String	0	0	5								PURCHASEREQUISITIONITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchasingDocumentDeletionCode	Edm.String	0	0	1								PURCHASINGDOCUMENTDELETIONCODE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchasingInfoRecord	Edm.String	0	0	10								PURCHASINGINFORECORD
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurchasingParentItem	Edm.String	0	0	5								PURCHASINGPARENTITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurContractForOverallLimit	Edm.String	0	0	10								PURCONTRACTFOROVERALLLIMIT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgConfigurableItemNumber	Edm.String	0	0	40								PURGCONFIGURABLEITEMNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgDocAggrgdSubitemCategory	Edm.String	0	0	1								PURGDOCAGGRGDSUBITEMCATEGORY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgDocSubitemCategory	Edm.String	0	0	1								PURGDOCSUBITEMCATEGORY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgExternalSortNumber	Edm.String	0	0	5								PURGEXTERNALSORTNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgProdCmplncDngrsGoodsStatus	Edm.String	0	0	1								PURGPRODCMPLNCDNGRSGOODSSTATUS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgProdCmplncSupplierStatus	Edm.String	0	0	1								PURGPRODCMPLNCSUPPLIERSTATUS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgProductMarketabilityStatus	Edm.String	0	0	1								PURGPRODUCTMARKETABILITYSTATUS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	PurgSafetyDataSheetStatus	Edm.String	0	0	1								PURGSAFETYDATASHEETSTATUS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ReferenceDeliveryAddressID	Edm.String	0	0	10								REFERENCEDELIVERYADDRESSID
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ReferenceDocumentItem	Edm.String	0	0	6								REFERENCEDOCUMENTITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ReferenceDocumentNumber	Edm.String	0	0	10								REFERENCEDOCUMENTNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ReferenceDocumentScheduleLine	Edm.String	0	0	4								REFERENCEDOCUMENTSCHEDULELINE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	RequirementSegment	Edm.String	0	0	40								REQUIREMENTSEGMENT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	RequisitionerName	Edm.String	0	0	12								REQUISITIONERNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	SeasonCompletenessStatus	Edm.String	0	0	1								SEASONCOMPLETENESSSTATUS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ServicePackage	Edm.String	0	0	10								SERVICEPACKAGE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ServicePerformer	Edm.String	0	0	10								SERVICEPERFORMER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ShippingInstruction	Edm.String	0	0	2								SHIPPINGINSTRUCTION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	StockSegment	Edm.String	0	0	40								STOCKSEGMENT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	StorageLocation	Edm.String	0	0	4								STORAGELOCATION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	Subcontractor	Edm.String	0	0	10								SUBCONTRACTOR
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	SubItemCategory	Edm.String	0	0	1								SUBITEMCATEGORY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	SupplierConfirmationControlKey	Edm.String	0	0	4								SUPPLIERCONFIRMATIONCONTROLKEY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	SupplierIsSubcontractor	Edm.Boolean	0	0	0								SUPPLIERISSUBCONTRACTOR
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	SupplierMaterialNumber	Edm.String	0	0	35								SUPPLIERMATERIALNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	TaxCode	Edm.String	0	0	2								TAXCODE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	TaxCountry	Edm.String	0	0	3								TAXCOUNTRY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	TaxDeterminationDate	Edm.DateTime	0	0	0								TAXDETERMINATIONDATE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	TaxJurisdiction	Edm.String	0	0	15								TAXJURISDICTION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	UnderdelivTolrtdLmtRatioInPct	Edm.Decimal	3	1	0								UNDERDELIVTOLRTDLMTRATIOINPCT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	UnlimitedOverdeliveryIsAllowed	Edm.Boolean	0	0	0								UNLIMITEDOVERDELIVERYISALLOWED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ValAddedSrvcParentItmNumber	Edm.String	0	0	5								VALADDEDSRVCPARENTITMNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurchaseOrderItemType	ValuationType	Edm.String	0	0	10								VALUATIONTYPE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	AccountAssignmentNumber	Edm.String	0	0	2	X							ACCOUNTASSIGNMENTNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	BudgetPeriod	Edm.String	0	0	10								BUDGETPERIOD
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	BusinessArea	Edm.String	0	0	4								BUSINESSAREA
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	BusinessProcess	Edm.String	0	0	12								BUSINESSPROCESS
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	CommitmentItem	Edm.String	0	0	24								COMMITMENTITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	ControllingArea	Edm.String	0	0	4								CONTROLLINGAREA
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	CostCenter	Edm.String	0	0	10								COSTCENTER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	CostCtrActivityType	Edm.String	0	0	6								COSTCTRACTIVITYTYPE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	CostObject	Edm.String	0	0	12								COSTOBJECT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	DocumentCurrency	Edm.String	0	0	5								DOCUMENTCURRENCY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	EarmarkedFundsDocument	Edm.String	0	0	10								EARMARKEDFUNDSDOCUMENT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	FixedAsset	Edm.String	0	0	4								FIXEDASSET
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	FunctionalArea	Edm.String	0	0	16								FUNCTIONALAREA
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	Fund	Edm.String	0	0	10								FUND
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	FundsCenter	Edm.String	0	0	16								FUNDSCENTER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	GLAccount	Edm.String	0	0	10								GLACCOUNT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	GoodsRecipientName	Edm.String	0	0	12								GOODSRECIPIENTNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	GrantID	Edm.String	0	0	20								GRANTID
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	IsDeleted	Edm.Boolean	0	0	0								ISDELETED
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	JointVentureRecoveryCode	Edm.String	0	0	2								JOINTVENTURERECOVERYCODE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	MasterFixedAsset	Edm.String	0	0	12								MASTERFIXEDASSET
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	MultipleAcctAssgmtDistrPercent	Edm.Decimal	3	1	0								MULTIPLEACCTASSGMTDISTRPERCENT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	NetworkActivity	Edm.String	0	0	4								NETWORKACTIVITY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	OrderID	Edm.String	0	0	12								ORDERID
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	PartnerAccountNumber	Edm.String	0	0	10								PARTNERACCOUNTNUMBER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	ProfitCenter	Edm.String	0	0	10								PROFITCENTER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	ProjectNetwork	Edm.String	0	0	12								PROJECTNETWORK
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	PurchaseOrder	Edm.String	0	0	10	X	X						PURCHASEORDER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	PurchaseOrderItem	Edm.String	0	0	5	X	X						PURCHASEORDERITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	PurchaseOrderQuantityUnit	Edm.String	0	0	3								PURCHASEORDERQUANTITYUNIT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	PurgDocNetAmount	Edm.Decimal	14	3	0								PURGDOCNETAMOUNT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	Quantity	Edm.Decimal	13	3	0								QUANTITY
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	RealEstateObject	Edm.String	0	0	40								REALESTATEOBJECT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	SalesOrder	Edm.String	0	0	10								SALESORDER
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	SalesOrderItem	Edm.String	0	0	6								SALESORDERITEM
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	SalesOrderScheduleLine	Edm.String	0	0	4								SALESORDERSCHEDULELINE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	SettlementReferenceDate	Edm.DateTime	0	0	0								SETTLEMENTREFERENCEDATE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	TaxCode	Edm.String	0	0	2								TAXCODE
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	TaxJurisdiction	Edm.String	0	0	15								TAXJURISDICTION
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	UnloadingPointName	Edm.String	0	0	25								UNLOADINGPOINTNAME
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	WBSElement	Edm.String	0	0	24								WBSELEMENT
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	WBSElementExternalID	Edm.String	0	0	24								WBSELEMENTEXTERNALID
API_PURCHASEORDER_PROCESS	EntityProperty	A_PurOrdAccountAssignmentType	WBSElementInternalID	Edm.String	0	0	24								WBSELEMENTINTERNALID
API_MATERIAL_STOCK	EntityProperty	A_MaterialStockType	Material	Edm.String	0	0	40	X							MATERIAL
API_MATERIAL_STOCK	EntityProperty	A_MaterialStockType	MaterialBaseUnit	Edm.String	0	0	3								MATERIALBASEUNIT
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	Batch	Edm.String	0	0	10	X							BATCH
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	Customer	Edm.String	0	0	10	X							CUSTOMER
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	InventorySpecialStockType	Edm.String	0	0	1	X							INVENTORYSPECIALSTOCKTYPE
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	InventoryStockType	Edm.String	0	0	2	X							INVENTORYSTOCKTYPE
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	Material	Edm.String	0	0	40	X							MATERIAL
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	MaterialBaseUnit	Edm.String	0	0	3								MATERIALBASEUNIT
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	MatlWrhsStkQtyInMatlBaseUnit	Edm.Decimal	31	14	0								MATLWRHSSTKQTYINMATLBASEUNIT
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	Plant	Edm.String	0	0	4	X							PLANT
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	SDDocument	Edm.String	0	0	10	X							SDDOCUMENT
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	SDDocumentItem	Edm.String	0	0	6	X							SDDOCUMENTITEM
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	StorageLocation	Edm.String	0	0	4	X							STORAGELOCATION
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	Supplier	Edm.String	0	0	10	X							SUPPLIER
API_MATERIAL_STOCK	EntityProperty	A_MatlStkInAcctModType	WBSElementInternalID	Edm.String	0	0	24	X							WBSELEMENTINTERNALID
API_PRODUCT_AVAILY_INFO_BASIC	FunctionParam	CalculateAvailabilityTimeseries	ATPCheckingRule	Edm.String	0	0	2								CHECKING_RULE
API_PRODUCT_AVAILY_INFO_BASIC	FunctionParam	CalculateAvailabilityTimeseries	Material	Edm.String	0	0	40								MATERIAL
API_PRODUCT_AVAILY_INFO_BASIC	FunctionParam	CalculateAvailabilityTimeseries	SupplyingPlant	Edm.String	0	0	4								SUPPLYING_PLANT
