SESSION|QS4/700 located at connection[0] session[0]|user=QNOVATE8
SELFIELD|txtI1-LOW=CL_API_OUTBOUND_DELIVE_DPC_EXT*
SELFIELD|txtI2-LOW=A
TABLE|REPOSRC
TITLE|Data Browser: Table REPOSRC Select Entries         58
SBAR|
ALV|rows=58|cols=34
HDR|PROGNAME	R3STATE	SQLX	EDTX	DBNA	CLAS	TYPE	OCCURS	SUBC	APPL	SECU	CNAM	CDAT	VERN	LEVL	RSTAT	RMAND	RLOAD	UNAM	UDAT	UTIME	DATALG	VARCL	DBAPL	FIXPT	SSET	SDATE	STIME	IDATE	ITIME	LDBNAME	UCCHECK	MAXLINELN	DATA	
ROW35|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00V	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	398	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001A0000121F9D02DA9EB9F434084451F8FC14E24A171A63E212576DB48BAA695CB823887D105B30508DFCFA7AEE504AB1430D1B1DEDCD173A43E1D0C5C7BD	
ROW36|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00W	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	451	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001C0000121F9D0269CF6C7A12068230FCFE94C6131E24C6C423242410E5801AE2C15B534B8146F99022915F8FEF4CF9686D2BC48B05266FCA76B7335DE099	
ROW37|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00X	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	396	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001A0000121F9D02B4672E3D0D4241143E3FA571A50B8D71E1AEAE4AB48BAA695CB823D827B180816AECAFAF67065B8ABD346163AE76F285DE0BF4D0C5C70C	
ROW38|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00Y	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	449	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF001C0000121F9D02B73DF3E9491808A2F8FB288D273C488C076F90904094036A88076F4D2D051A2D608B443E3DBE990AB4760BC48B05362FB07F3AD3057EB3	
ROW39|CL_API_OUTBOUND_DELIVE_DPC_EXTCM00Z	A			D$				I	S		SAP	01.03.2019	000016			001		SAP	27.05.2022	11:49:07	90	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00040000121F9D023286FF0C0A40E8CBE0CA10C2E0C1E0CFE002E4A533A4329430C4336402C954865C8662203B95A182A1802191218F210549261E4C5700C9	
ROW40|CL_API_OUTBOUND_DELIVE_DPC_EXTCM014	A			D$				I	S		SAP	28.03.2019	000015			001		SAP	27.05.2022	11:49:07	1,200	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF006E0000121F9D02BF7DB3FD692208C2F8F3A7F04D48ACF15D6384A4D02224400DAD463F357D03AAA5202D025FFCD7F599D9D2EBF5F6B88A8DDCCBE417BA77	
ROW41|CL_API_OUTBOUND_DELIVE_DPC_EXTCM015	A			D$				I	S		SAP	14.11.2019	000014			001		SAP	27.05.2022	11:49:07	856	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF003E0000121F9D0269DFDC7ADA0682287C7E8AD51742257A7BAC944A51A0108902A5A89727CB24062C25903A4E0A2FFDEBF4CC388EE36449FC108AC1A34FC4	
ROW42|CL_API_OUTBOUND_DELIVE_DPC_EXTCM016	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:07	545	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00240000121F9D02B46B053B090351703EA54739603C1AA326355469443442A29C08B4A82458D016D48BBFAEB3AF86524A03C118AD7D9994EDF6ED6E0FB36F	
ROW43|CL_API_OUTBOUND_DELIVE_DPC_EXTCM017	A			D$				I	S		SAP	04.04.2020	000010			001		SAP	27.05.2022	11:49:07	755	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00480000121F9D0269DF8C7A9B86A1287C7E4AC4D39028423C21249006AD6082B66854833D45691B46441B4ADB8DEDD78F739DA66E5AA76D86B426CDD5A72E	
ROW44|CL_API_OUTBOUND_DELIVE_DPC_EXTCM018	A			D$				I	S		SAP	18.05.2020	000009			001		SAP	27.05.2022	11:49:07	265	X	S	X		27.05.2022	114907	27.05.2022	114907	D$S	X	0	FF00100000121F9D02DA7EB9EB20084441743EC5520B2DECB582C4466D4C2C37081830A86441225F8FB38B8F8860281137131E373BBBCD997B092830A096B0B1	
